pin,slack
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RCGF[9],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RXDF[0],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RXDF[1],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RXDF[2],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RXDF[3],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RXDF[4],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RXDF[5],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RXDF[6],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RXDF[7],
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RX_CLKPF,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RX_DVF,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RX_ERRF,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:RX_EV,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SLEEPHOLDREQ,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SMBALERT_NI0,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SMBALERT_NI1,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SMBSUS_NI0,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SMBSUS_NI1,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI0_CLK_IN,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI0_SDI_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI0_SDO_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI0_SS0_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI0_SS1_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI0_SS2_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI0_SS3_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI1_CLK_IN,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI1_SDI_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI1_SDO_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI1_SS0_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI1_SS1_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI1_SS2_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:SPI1_SS3_F2H_SCP,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:TX_CLKPF,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:USER_MSS_GPIO_RESET_N,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:USER_MSS_RESET_N,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:XCLK_FAB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_RNO[0]:A,7592
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_RNO[0]:Y,7592
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_19:C,8770
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_19:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_19:IPC,8770
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[2]:ALn,6755
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[2]:CLK,7368
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[2]:D,6162
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[2]:Q,7368
FAB_INT_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPA,
FAB_INT_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:IPA,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[1]:A,5039
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[1]:B,7501
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[1]:C,7405
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[1]:Y,5039
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNIB14E6[2]:A,6202
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNIB14E6[2]:B,7368
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNIB14E6[2]:Y,6202
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_write_rx_1_i:A,7354
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_write_rx_1_i:B,5067
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_write_rx_1_i:C,7337
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_write_rx_1_i:Y,5067
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg5_0_i:A,7445
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg5_0_i:B,7353
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg5_0_i:Y,7353
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_34:IPENn,
FAB_INT_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][3]:ALn,6755
FAB_INT_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][3]:CLK,5142
FAB_INT_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][3]:D,6983
FAB_INT_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][3]:EN,3458
FAB_INT_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][3]:Q,5142
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_194:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_194:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_0:A,2403
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_0:B,3776
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_0:C,3783
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_0:D,3491
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_0:FCI,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_0:FCO,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_0:Y,2403
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_read_rx_0_sqmuxa_0_a2:A,6098
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_read_rx_0_sqmuxa_0_a2:B,6041
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_read_rx_0_sqmuxa_0_a2:C,3583
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_read_rx_0_sqmuxa_0_a2:Y,3583
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_1:IPCLKn,
FAB_INT_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux_0[1]:A,3238
FAB_INT_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux_0[1]:B,5621
FAB_INT_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux_0[1]:C,7478
FAB_INT_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux_0[1]:D,7150
FAB_INT_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux_0[1]:FCI,
FAB_INT_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux_0[1]:Y,3238
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int_RNO:A,6452
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int_RNO:B,6302
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int_RNO:C,7469
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int_RNO:D,7366
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int_RNO:Y,6302
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_0:CLK,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_0:IPCLKn,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPB,
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_4:A,3458
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_4:B,5242
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_4:C,3542
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_4:Y,3458
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:A,5841
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPA,5841
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[0]:ALn,6755
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[0]:CLK,7292
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[0]:D,7592
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[0]:EN,5067
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[0]:Q,7292
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_154:IPB,
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1_a0_0_RNO[0]:A,3757
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1_a0_0_RNO[0]:B,2386
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1_a0_0_RNO[0]:C,5447
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1_a0_0_RNO[0]:D,5344
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1_a0_0_RNO[0]:Y,2386
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_14:C,8708
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_14:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_14:IPC,8708
FAB_INT_sb_0/CoreUARTapb_0_0/controlReg2[3]:ALn,6755
FAB_INT_sb_0/CoreUARTapb_0_0/controlReg2[3]:CLK,7220
FAB_INT_sb_0/CoreUARTapb_0_0/controlReg2[3]:D,6983
FAB_INT_sb_0/CoreUARTapb_0_0/controlReg2[3]:EN,3411
FAB_INT_sb_0/CoreUARTapb_0_0/controlReg2[3]:Q,7220
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1_a3_0_0[5]:A,3583
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1_a3_0_0[5]:B,6441
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1_a3_0_0[5]:Y,3583
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_2:A,2506
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_2:B,3879
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_2:C,3886
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_2:D,3583
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_2:FCI,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_2:FCO,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_2_u_2_1_wmux_2:Y,2506
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_39:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_39:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_77:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_77:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_8:IPENn,
FAB_INT_sb_0/CORERESETP_0/MSS_HPMS_READY_int_4:A,7645
FAB_INT_sb_0/CORERESETP_0/MSS_HPMS_READY_int_4:B,7537
FAB_INT_sb_0/CORERESETP_0/MSS_HPMS_READY_int_4:C,7485
FAB_INT_sb_0/CORERESETP_0/MSS_HPMS_READY_int_4:Y,7485
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1_RNO:A,2909
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1_RNO:B,2778
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1_RNO:C,2724
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1_RNO:Y,2724
FAB_INT_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:ALn,
FAB_INT_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:CLK,7485
FAB_INT_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:D,8655
FAB_INT_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:Q,7485
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_255:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_255:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[4]:A,7557
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[4]:B,7636
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[4]:Y,7557
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[4]:A,6307
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[4]:B,5051
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[4]:C,7469
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[4]:D,6045
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[4]:Y,5051
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/xmit_cntr[0]:ALn,6755
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/xmit_cntr[0]:CLK,6184
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/xmit_cntr[0]:D,7418
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/xmit_cntr[0]:Q,6184
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_48:IPA,
FAB_INT_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:ALn,
FAB_INT_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:CLK,8521
FAB_INT_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:D,8655
FAB_INT_sb_0/CORERESETP_0/POWER_ON_RESET_N_clk_base:Q,8521
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_161:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_161:IPB,
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_5:A,3691
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_5:B,3664
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_5:C,3456
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_5:D,3266
FAB_INT_sb_0/CoreAPB3_0/u_mux_p_to_b3/g0_i_a3_5:Y,3266
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_276:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_276:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_276:IPC,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_9:IPENn,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_193:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_193:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_193:IPC,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:A,7428
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:B,3800
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:C,3602
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:FCI,3583
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:FCO,3583
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:S,3602
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:ALn,6755
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:CLK,5213
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:D,6375
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:EN,7282
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel[3]:Q,5213
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_21:EN,4897
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_21:IPENn,4897
FAB_INT_sb_0/CoreUARTapb_0_0/iPRDATA[5]:ALn,6755
FAB_INT_sb_0/CoreUARTapb_0_0/iPRDATA[5]:CLK,7528
FAB_INT_sb_0/CoreUARTapb_0_0/iPRDATA[5]:D,3444
FAB_INT_sb_0/CoreUARTapb_0_0/iPRDATA[5]:EN,3411
FAB_INT_sb_0/CoreUARTapb_0_0/iPRDATA[5]:Q,7528
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_241:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_241:IPB,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_241:IPC,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:IPB,
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_read_rx_0_sqmuxa_0_a2_i:A,7606
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_read_rx_0_sqmuxa_0_a2_i:B,7506
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_read_rx_0_sqmuxa_0_a2_i:C,5024
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/fifo_read_rx_0_sqmuxa_0_a2_i:Y,5024
FAB_INT_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_30:IPENn,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_153:IPA,
FAB_INT_sb_0/FAB_INT_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_153:IPB,
