pin,slack
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_4_0:A,7429
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_4_0:B,3226
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_4_0:C,4295
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_4_0:CC,3019
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_4_0:P,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_4_0:S,3019
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_4_0:UB,3226
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_32:IPENn,
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg1[3]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg1[3]:CLK,7287
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg1[3]:D,7001
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg1[3]:EN,3386
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg1[3]:Q,7287
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[5]:ALn,6788
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[5]:CLK,7375
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[5]:D,4388
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[5]:Q,7375
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_34:IPENn,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:ALn,6788
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:CLK,5389
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:D,4172
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:EN,6206
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:Q,5389
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPB,
FABRIC_UART_sb_0/CCC_0/CCC_INST/IP_INTERFACE_8:IPA,
FABRIC_UART_sb_0/CCC_0/CCC_INST/IP_INTERFACE_8:IPB,
FABRIC_UART_sb_0/CCC_0/CCC_INST/IP_INTERFACE_8:IPC,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_145:IPA,
FABRIC_UART_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[2]:A,3628
FABRIC_UART_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[2]:B,7593
FABRIC_UART_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[2]:Y,3628
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg2[3]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg2[3]:CLK,6703
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg2[3]:D,7000
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg2[3]:EN,3385
FABRIC_UART_sb_0/CoreUARTapb_0_0/controlReg2[3]:Q,6703
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[3]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[3]:CLK,5198
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[3]:D,8656
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[3]:EN,7355
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[3]:Q,5198
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_state[0]:ALn,6790
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_state[0]:CLK,5233
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_state[0]:D,5265
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_state[0]:Q,5233
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:A,4833
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:B,4440
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:C,3649
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:CC,
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:D,3705
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:P,
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:UB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:Y,3649
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[7]:ALn,6790
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[7]:CLK,8765
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[7]:D,6572
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[7]:EN,3385
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[7]:Q,8765
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]_CC_0:CC[0],
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]_CC_0:CC[1],
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]_CC_0:P[0],
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]_CC_0:P[1],
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]_CC_0:UB[0],
FABRIC_UART_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]_CC_0:UB[1],
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:A,3566
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPA,3566
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPB,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPB,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_23:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/iPRDATA[0]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/iPRDATA[0]:CLK,7629
FABRIC_UART_sb_0/CoreUARTapb_0_0/iPRDATA[0]:D,3651
FABRIC_UART_sb_0/CoreUARTapb_0_0/iPRDATA[0]:EN,3387
FABRIC_UART_sb_0/CoreUARTapb_0_0/iPRDATA[0]:Q,7629
FABRIC_UART_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[0]:A,3649
FABRIC_UART_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[0]:B,7629
FABRIC_UART_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[0]:Y,3649
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/DATA_OUT[5]:A,6298
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/DATA_OUT[5]:B,6202
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/DATA_OUT[5]:C,6253
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/DATA_OUT[5]:Y,6202
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNI6D2EE[1]:A,6272
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNI6D2EE[1]:B,5206
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNI6D2EE[1]:C,6380
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNI6D2EE[1]:D,6279
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNI6D2EE[1]:Y,5206
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_189:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_25:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:A,3531
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:IPA,3531
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_35:IPENn,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:B,8526
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:C,8544
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:IPB,8526
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:IPC,8544
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_9:IPENn,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[0]:A,6359
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[0]:B,5171
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[0]:C,7476
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[0]:D,7369
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns[0]:Y,5171
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_12:C,8777
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_12:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_12:IPC,8777
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:A,4565
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:B,6059
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:C,4543
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:D,3441
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:Y,3441
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_24:C,8452
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_24:IPC,8452
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_56:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_56:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_29:C,8705
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_29:IPC,8705
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[5]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[5]:CLK,7539
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[5]:D,6397
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[5]:EN,6125
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[5]:Q,7539
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift.rx_shift_11[0]:A,6398
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift.rx_shift_11[0]:B,7538
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_shift.rx_shift_11[0]:Y,6398
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_246:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_246:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[3]:A,5203
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[3]:B,6193
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[3]:Y,5203
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_211:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_211:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_4_u_1_0:A,6397
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_4_u_1_0:B,6328
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_4_u_1_0:C,5389
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_4_u_1_0:D,3182
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_sel.tx_4_u_1_0:Y,3182
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[3]:ALn,6788
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[3]:CLK,6328
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[3]:D,5402
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[3]:Q,6328
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[0]:A,7494
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[0]:B,7141
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[0]:C,6094
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[0]:D,5349
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[0]:Y,5349
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:ALn,6790
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:CLK,7378
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:D,6540
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:EN,6229
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:Q,7378
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:CLK,7378
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:D,7075
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:EN,8483
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:Q,7378
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:B,8520
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:C,8540
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:IPB,8520
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:IPC,8540
FABRIC_UART_sb_0/CORERESETP_0/RESET_N_M2F_q1:ALn,
FABRIC_UART_sb_0/CORERESETP_0/RESET_N_M2F_q1:CLK,8649
FABRIC_UART_sb_0/CORERESETP_0/RESET_N_M2F_q1:Q,8649
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_23:IPENn,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_state_ns_0_x3[1]:A,7569
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_state_ns_0_x3[1]:B,7512
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/rx_state_ns_0_x3[1]:Y,7512
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_13:IPA,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:A,5389
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:B,5471
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:C,5334
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:D,4388
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:Y,4388
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:ALn,6790
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:CLK,7378
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:D,6627
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:EN,6229
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:Q,7378
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[7]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[7]:CLK,5398
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[7]:D,4257
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[7]:EN,6125
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[7]:Q,5398
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[5]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[5]:CLK,7378
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[5]:D,6595
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[5]:EN,8483
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[5]:Q,7378
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPB,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:CLK,8655
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:D,7402
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:EN,8537
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:Q,8655
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty_4:A,5427
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty_4:B,5370
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty_4:C,5282
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty_4:D,5171
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty_4:Y,5171
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/genblk1.baud_cntr[9]:ALn,6789
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/genblk1.baud_cntr[9]:CLK,3952
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/genblk1.baud_cntr[9]:D,3905
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/genblk1.baud_cntr[9]:Q,3952
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_182:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_249:IPA,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_249:IPB,
FABRIC_UART_sb_0/FABRIC_UART_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_158:IPA,
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift_RNIS49M7[7]:A,4257
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift_RNIS49M7[7]:B,5398
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift_RNIS49M7[7]:Y,4257
FABRIC_UART_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_27:C,8464
