pin,slack
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_o_2_cZ[4]:A,16496
CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_o_2_cZ[4]:B,16396
CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_o_2_cZ[4]:C,14567
CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_o_2_cZ[4]:Y,14567
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_270:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_270:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:A,13533
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:IPA,13533
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_218:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_218:IPB,
GPIO_OUT_obuf[1]/U0/U_IOENFF:A,
GPIO_OUT_obuf[1]/U0/U_IOENFF:Y,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_119:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73:A,12139
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73:B,12167
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73:C,10881
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73:D,10669
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg73:Y,10669
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]:ALn,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]:CLK,16474
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]:D,11658
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]:Q,16474
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_149:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_149:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_132:IPA,
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:A,12352
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:B,12303
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:C,11043
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:D,10772
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:Y,10772
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_81:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_81:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_79:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_79:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_267:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_267:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_145:IPA,
SYSRESET_0/INST_SYSRESET_IP:DEVRST_N,
SYSRESET_0/INST_SYSRESET_IP:POWER_ON_RESET_N,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_150:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_150:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1]2_2:A,14643
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1]2_2:B,14640
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1]2_2:C,14683
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1]2_2:D,14420
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_GEN.CONFIG_reg[1]2_2:Y,14420
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_161:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_161:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_39:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_39:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_84:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_84:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_70:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_78:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_78:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_pos13:A,16282
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_pos13:B,16245
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_pos13:Y,16245
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_INT.un9_intr_u:A,16156
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_INT.un9_intr_u:B,16119
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_INT.un9_intr_u:C,13649
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_INT.un9_intr_u:D,14597
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_INT.un9_intr_u:Y,13649
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:IPA,
CoreAPB3_C0_0/CoreAPB3_C0_0/iPSELS[0]:A,13138
CoreAPB3_C0_0/CoreAPB3_C0_0/iPSELS[0]:B,12082
CoreAPB3_C0_0/CoreAPB3_C0_0/iPSELS[0]:C,13266
CoreAPB3_C0_0/CoreAPB3_C0_0/iPSELS[0]:D,13112
CoreAPB3_C0_0/CoreAPB3_C0_0/iPSELS[0]:Y,12082
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].APB_32.edge_both[1]:ALn,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].APB_32.edge_both[1]:CLK,14779
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].APB_32.edge_both[1]:D,15740
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].APB_32.edge_both[1]:EN,11728
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].APB_32.edge_both[1]:Q,14779
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_pos[0]:ALn,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_pos[0]:CLK,13923
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_pos[0]:D,15716
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_pos[0]:EN,11728
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_pos[0]:Q,13923
CoreGPIO_C0_0/CoreGPIO_C0_0/edge_pos_2_sqmuxa_i:A,17487
CoreGPIO_C0_0/CoreGPIO_C0_0/edge_pos_2_sqmuxa_i:B,16299
CoreGPIO_C0_0/CoreGPIO_C0_0/edge_pos_2_sqmuxa_i:C,11728
CoreGPIO_C0_0/CoreGPIO_C0_0/edge_pos_2_sqmuxa_i:Y,11728
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPC,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_26:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_237:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_237:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_131:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_166:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:A,13370
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:IPA,13370
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_both[0]:ALn,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_both[0]:CLK,14725
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_both[0]:D,15716
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_both[0]:EN,11728
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].APB_32.edge_both[0]:Q,14725
CoreGPIO_C0_0/CoreGPIO_C0_0/GPOUT_reg_0_sqmuxa:A,15892
CoreGPIO_C0_0/CoreGPIO_C0_0/GPOUT_reg_0_sqmuxa:B,15639
CoreGPIO_C0_0/CoreGPIO_C0_0/GPOUT_reg_0_sqmuxa:C,13370
CoreGPIO_C0_0/CoreGPIO_C0_0/GPOUT_reg_0_sqmuxa:D,13080
CoreGPIO_C0_0/CoreGPIO_C0_0/GPOUT_reg_0_sqmuxa:Y,13080
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_199:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0]2:A,14441
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0]2:B,13377
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0]2:C,15693
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0]2:D,14274
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0]2:Y,13377
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_12:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_208:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_208:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_65:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_65:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_137:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_137:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_17:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_17:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_109:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPC,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_23:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_195:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_195:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_189:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_152:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_152:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_105:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_105:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_185:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_185:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_42:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_42:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_80:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_80:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_47:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPC,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_GPOUT.un9_GPIO_OUT_i:A,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_GPOUT.un9_GPIO_OUT_i:B,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].REG_GPOUT.un9_GPIO_OUT_i:Y,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_211:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_211:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_257:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_257:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_275:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_275:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_241:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_241:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_241:IPC,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:IPB,
GPIO_IN_ibuf[0]/U0/U_IOINFF:A,
GPIO_IN_ibuf[0]/U0/U_IOINFF:Y,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:A,10772
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:IPA,10772
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_3:A,14925
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_3:B,13557
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_3:C,14793
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_3:D,14674
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_3:Y,13557
GPIO_OUT_obuf[1]/U0/U_IOPAD:D,
GPIO_OUT_obuf[1]/U0/U_IOPAD:E,
GPIO_OUT_obuf[1]/U0/U_IOPAD:PAD,
CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_1[0]:A,16598
CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_1[0]:B,12303
CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_1[0]:C,16469
CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_1[0]:D,16349
CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_1[0]:Y,12303
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_200:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_200:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_157:IPA,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].gpin2[0]:ALn,
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].gpin2[0]:CLK,16232
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].gpin2[0]:D,18656
CoreGPIO_C0_0/CoreGPIO_C0_0/xhdl1.GEN_BITS[0].gpin2[0]:Q,16232
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_280:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_280:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_25:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_11:IPB,
CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_sn_m2:A,11023
CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_sn_m2:B,10940
CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_sn_m2:Y,10940
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_232:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_232:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_97:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_156:IPA,
GPIO_IN_ibuf[1]/U0/U_IOPAD:PAD,
GPIO_IN_ibuf[1]/U0/U_IOPAD:Y,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_266:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_266:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_14:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_168:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_120:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_0:IPA,
CoreAPB3_C0_0/CoreAPB3_C0_0/iPSELS_1[0]:A,12082
CoreAPB3_C0_0/CoreAPB3_C0_0/iPSELS_1[0]:B,12185
CoreAPB3_C0_0/CoreAPB3_C0_0/iPSELS_1[0]:Y,12082
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_41:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_41:IPB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_170:IPA,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:CAN_RXBUS_F2H_SCP,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:CAN_TXBUS_F2H_SCP,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:CAN_TX_EBL_F2H_SCP,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:CLK_BASE,10669
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:CLK_MDDR_APB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:COLF,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:CRSF,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2HCALIB,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[0],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[10],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[11],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[12],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[13],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[14],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[15],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[1],13415
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[2],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[3],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[4],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[5],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[6],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[7],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[8],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2H_INTERRUPT[9],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2_DMAREADY[0],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:F2_DMAREADY[1],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_AVALID,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_HOSTDISCON,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_IDDIG,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_LINESTATE[0],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_LINESTATE[1],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_M3_RESET_N,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_PLL_LOCK,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_RXACTIVE,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_RXERROR,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_RXVALID,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_RXVALIDH,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_SESSEND,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_TXREADY,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_VBUSVALID,
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_VSTATUS[0],
GPIOOOO_MSS_0/MSS_ADLIB_INST/INST_MSS_005_IP:FAB_VSTATUS[1],
