pin,slack
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNO[3]:C,7469
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNO[3]:D,7296
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNO[3]:Y,5071
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:IPB,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/counter[0]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/counter[0]:CLK,6447
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/counter[0]:D,7327
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/counter[0]:Q,6447
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPB,
UART_GPIO_FAB_SB_sb_0/CCC_0/CCC_INST/IP_INTERFACE_10:IPA,
UART_GPIO_FAB_SB_sb_0/CCC_0/CCC_INST/IP_INTERFACE_10:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/counter[1]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/counter[1]:CLK,5081
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/counter[1]:D,7210
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/counter[1]:Q,5081
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/NxtPrdata_5_2[7]:A,6527
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/NxtPrdata_5_2[7]:B,6427
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/NxtPrdata_5_2[7]:C,4498
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/NxtPrdata_5_2[7]:D,4487
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/NxtPrdata_5_2[7]:Y,4487
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0_intr_or_0/U0:A,6127
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0_intr_or_0/U0:B,6035
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0_intr_or_0/U0:C,5849
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0_intr_or_0/U0:Y,5849
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[5]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[5]:CLK,7528
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[5]:D,3490
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[5]:EN,3158
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[5]:Q,7528
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_198:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_198:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i_RNO:A,3602
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i_RNO:B,3545
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i_RNO:Y,3545
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_RNO[1]:A,7598
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_RNO[1]:B,7477
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_RNO[1]:C,6110
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_RNO[1]:D,3639
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_RNO[1]:Y,3639
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_18:C,7566
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_18:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_18:IPC,7566
UART_GPIO_FAB_SB_sb_0/CCC_0/CCC_INST/IP_INTERFACE_14:IPA,
UART_GPIO_FAB_SB_sb_0/CCC_0/CCC_INST/IP_INTERFACE_14:IPB,
UART_GPIO_FAB_SB_sb_0/CCC_0/CCC_INST/IP_INTERFACE_14:IPC,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:CLK,7338
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:D,7368
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:EN,8481
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:Q,7338
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_32:IPENn,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_146:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPB,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:IPB,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_172:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_172:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0_intr_or_1/U0:A,6219
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0_intr_or_1/U0:B,6127
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0_intr_or_1/U0:Y,6127
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:CLK,5289
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:D,7565
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:EN,7214
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:Q,5289
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/fifo_write:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/fifo_write:CLK,5992
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/fifo_write:D,3855
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/fifo_write:Q,5992
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[2]:A,7502
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[2]:B,7590
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[2]:Y,7502
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPB,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_200:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_200:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[0]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[0]:CLK,7292
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[0]:D,7592
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[0]:EN,4871
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[0]:Q,7292
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:A,7335
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:B,7267
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:C,7279
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:FCI,7125
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:FCO,7125
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:S,7176
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_RNO[0]:A,7592
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_RNO[0]:Y,7592
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:A,6379
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:B,4390
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:C,4509
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:D,3066
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_empty_1_sqmuxa_i:Y,3066
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[1]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[1]:CLK,7484
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[1]:D,3261
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[1]:EN,3158
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/iPRDATA[1]:Q,7484
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_219:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_219:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:CLK,8717
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:D,6991
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:EN,3104
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[3]:Q,8717
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[6]:A,7566
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[6]:B,7640
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[6]:Y,7566
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/p_CtrlReg1Seq.controlReg15_1:A,1978
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/p_CtrlReg1Seq.controlReg15_1:B,4463
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/p_CtrlReg1Seq.controlReg15_1:Y,1978
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift_RNO[8]:A,7511
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift_RNO[8]:B,7454
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift_RNO[8]:C,5158
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift_RNO[8]:D,5080
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift_RNO[8]:Y,5080
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty:A,6447
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty:B,5081
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty:C,6302
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty:D,6191
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty:Y,5081
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/fifo_write_rx_1:A,6014
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/fifo_write_rx_1:B,3649
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/fifo_write_rx_1:C,5992
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/fifo_write_rx_1:Y,3649
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_TX/un1_tx_parity_1_sqmuxa_0:A,6181
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_TX/un1_tx_parity_1_sqmuxa_0:B,7423
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_TX/un1_tx_parity_1_sqmuxa_0:Y,6181
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_34:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_34:IPC,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1:A,5032
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1:B,4975
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1:C,4887
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1:D,3583
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_sm.rx_state18_NE_1:Y,3583
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[5]:B,7377
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[5]:FCI,7292
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[5]:FCO,7292
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[5]:S,7311
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_34:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_34:IPC,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:CLK,7377
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:D,7292
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:EN,8481
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[6]:Q,7377
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_153:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_153:IPB,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_10:IPB,
UART_GPIO_FAB_SB_sb_0/CCC_0/CCC_INST/IP_INTERFACE_13:IPA,
UART_GPIO_FAB_SB_sb_0/CCC_0/CCC_INST/IP_INTERFACE_13:IPC,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_53:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_53:IPB,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:IPA,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/genblk1.baud_cntr[5]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/genblk1.baud_cntr[5]:CLK,4707
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/genblk1.baud_cntr[5]:D,4379
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/genblk1.baud_cntr[5]:Q,4707
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_204:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_204:IPB,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_204:IPC,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/controlReg2[6]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/controlReg2[6]:CLK,6427
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/controlReg2[6]:D,7017
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/controlReg2[6]:EN,1978
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/controlReg2[6]:Q,6427
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_32:C,8690
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_32:IPC,8690
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/xhdl1.GEN_BITS[0].APB_8.GPOUT_reg147:A,5699
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/xhdl1.GEN_BITS[0].APB_8.GPOUT_reg147:B,5768
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/xhdl1.GEN_BITS[0].APB_8.GPOUT_reg147:C,3183
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/xhdl1.GEN_BITS[0].APB_8.GPOUT_reg147:D,3044
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/xhdl1.GEN_BITS[0].APB_8.GPOUT_reg147:Y,3044
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_148:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_148:IPB,
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_32:C,8690
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_32:IPC,8690
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[2]:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[2]:CLK,5069
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[2]:D,8655
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[2]:EN,7353
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[2]:Q,5069
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_parity_calc:ALn,6755
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_parity_calc:CLK,6311
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_parity_calc:D,4974
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_parity_calc:EN,8385
UART_GPIO_FAB_SB_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_parity_calc:Q,6311
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/PRDATA_o_u_1[0]:A,6569
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/PRDATA_o_u_1[0]:B,6469
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/PRDATA_o_u_1[0]:C,2157
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/PRDATA_o_u_1[0]:D,2012
UART_GPIO_FAB_SB_sb_0/CoreGPIO_1_0/PRDATA_o_u_1[0]:Y,2012
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_185:IPA,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_185:IPB,
UART_GPIO_FAB_SB_sb_0/UART_GPIO_FAB_SB_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_41:IPA,
