pin,slack
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:FCI,7125
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:FCO,7125
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_5_0:S,7142
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_u[0]:A,3564
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_u[0]:B,2582
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_u[0]:C,3611
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_u[0]:D,3488
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_u[0]:Y,2582
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_36:IPA,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/fifo_write_tx:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/fifo_write_tx:CLK,7125
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/fifo_write_tx:D,3479
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/fifo_write_tx:Q,7125
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[4]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[4]:CLK,4935
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[4]:D,8655
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[4]:EN,7353
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[4]:Q,4935
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:A,2582
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:IPA,2582
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:CLK,5040
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:D,3960
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:EN,6166
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_parity:Q,5040
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_20:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_20:IPC,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_17:C,7570
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_17:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_17:IPC,7570
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_98:IPA,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:CLK,7338
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:D,7368
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:EN,8481
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[2]:Q,7338
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_128:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_128:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[1]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[1]:CLK,7319
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[1]:D,7396
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[1]:EN,8481
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer[1]:Q,7319
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_rx_bit_cnt_1.SUM[1]:A,6540
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_rx_bit_cnt_1.SUM[1]:B,6491
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_rx_bit_cnt_1.SUM[1]:C,5076
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_rx_bit_cnt_1.SUM[1]:D,6129
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_rx_bit_cnt_1.SUM[1]:Y,5076
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_224:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_224:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_135:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_135:IPB,
UART_INT1_sb_0/CoreAPB3_0/iPSELS_RNO[0]:A,3252
UART_INT1_sb_0/CoreAPB3_0/iPSELS_RNO[0]:B,3252
UART_INT1_sb_0/CoreAPB3_0/iPSELS_RNO[0]:Y,3252
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[1]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[1]:CLK,7319
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[1]:D,7396
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[1]:EN,6177
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[1]:Q,7319
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_236:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_35:IPENn,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_18:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_18:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_32:C,8690
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_32:IPC,8690
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:B,8527
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:C,8545
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:IPB,8527
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_9:IPC,8545
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_66:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_66:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:IPA,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:CLK,5289
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:D,6252
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:Q,5289
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/make_xmit_clock.xmit_cntr_3_1.SUM[1]:A,6354
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/make_xmit_clock.xmit_cntr_3_1.SUM[1]:B,7508
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/make_xmit_clock.xmit_cntr_3_1.SUM[1]:Y,6354
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_59:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:A,5213
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:B,5153
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:C,5078
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:D,3809
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a2[3]:Y,3809
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state[1]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state[1]:CLK,5050
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state[1]:D,3892
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state[1]:EN,8370
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state[1]:Q,5050
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_full_indicator.clear_parity_en_9_0_a3_i:A,3909
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_full_indicator.clear_parity_en_9_0_a3_i:B,7485
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_full_indicator.clear_parity_en_9_0_a3_i:C,7250
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_full_indicator.clear_parity_en_9_0_a3_i:Y,3909
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples6_1_0:A,7439
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples6_1_0:B,7388
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples6_1_0:C,7136
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples6_1_0:D,5851
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/un1_samples6_1_0:Y,5851
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:CLK,8655
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:D,7386
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:EN,8535
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:Q,8655
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_35:B,8735
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_35:C,8711
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_35:IPB,8735
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_35:IPC,8711
UART_INT1_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPA,
UART_INT1_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[4]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[4]:CLK,8761
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[4]:D,6960
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[4]:EN,3373
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[4]:Q,8761
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_32:IPENn,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_238:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_238:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_181:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_88:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_155:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_23:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_256:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_256:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt.rx_state9_0_a3:A,5246
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt.rx_state9_0_a3:B,5198
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt.rx_state9_0_a3:C,5092
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt.rx_state9_0_a3:D,4965
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rcv_cnt.rx_state9_0_a3:Y,4965
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:A,4926
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:B,5074
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:C,7369
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:D,4687
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:Y,4687
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_28:IPC,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPB,
CFG0_GND_INST:Y,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_par_calc.rx_parity_calc5:A,4950
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_par_calc.rx_parity_calc5:B,6145
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_par_calc.rx_parity_calc5:Y,4950
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_12:C,8782
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_12:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_12:IPC,8782
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:A,3737
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:B,7641
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:C,3613
UART_INT1_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:Y,3613
UART_INT1_sb_0/SYSRESET_POR/INST_SYSRESET_IP:DEVRST_N,
UART_INT1_sb_0/SYSRESET_POR/INST_SYSRESET_IP:POWER_ON_RESET_N,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_2:IPC,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[1]:B,7319
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[1]:FCI,7292
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[1]:FCO,7292
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[1]:S,7396
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:CLK,4960
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:D,4995
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt[3]:Q,4960
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_31:IPENn,
UART_INT1_sb_0/CoreAPB3_0/iPSELS[0]:A,4218
UART_INT1_sb_0/CoreAPB3_0/iPSELS[0]:B,4182
UART_INT1_sb_0/CoreAPB3_0/iPSELS[0]:C,3252
UART_INT1_sb_0/CoreAPB3_0/iPSELS[0]:D,3833
UART_INT1_sb_0/CoreAPB3_0/iPSELS[0]:Y,3252
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:A,3556
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPA,3556
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel_RNO[1]:A,7550
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel_RNO[1]:B,7485
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel_RNO[1]:C,7430
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_bit_sel_RNO[1]:Y,7430
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_58:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_174:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_174:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPB,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPC,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:CLK,8655
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:D,7386
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:EN,8535
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[3]:Q,8655
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_15:C,8717
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_15:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_15:IPC,8717
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_258:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_258:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_26:C,8732
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_26:IPC,8732
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_24:C,8459
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_24:IPC,8459
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_12:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_117:IPA,
UART_INT1_sb_0/UART_INT1_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_117:IPB,
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:ALn,6755
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:CLK,7376
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:D,7330
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:EN,8481
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer[4]:Q,7376
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[2]:B,7338
UART_INT1_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/rd_pointer_cry[2]:FCI,7292
