pin,slack
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/busfree:CLK,3916
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/busfree:D,7395
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/busfree:EN,5125
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/busfree:Q,3916
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_40:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_40:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_250:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_250:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_192:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_192:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_192:IPC,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_0_a2_0[5]:A,6276
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_0_a2_0[5]:B,6077
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_0_a2_0[5]:C,3761
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_0_a2_0[5]:D,1310
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_0_a2_0[5]:Y,1310
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m22_2_0:A,6248
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m22_2_0:B,6117
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m22_2_0:C,4885
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m22_2_0:D,4749
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m22_2_0:Y,4749
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sercon[6]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sercon[6]:CLK,3739
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sercon[6]:D,7017
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sercon[6]:EN,3474
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sercon[6]:Q,3739
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1[1]:A,6487
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1[1]:B,6402
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1[1]:C,4512
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1[1]:D,4424
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1[1]:Y,4424
FABOSC_0/I_RCOSC_25_50MHZ_FAB:A,
FABOSC_0/I_RCOSC_25_50MHZ_FAB:CLKOUT,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/counter_PRESETN:A,3968
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/counter_PRESETN:B,3973
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/counter_PRESETN:C,2658
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/counter_PRESETN:D,3713
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/counter_PRESETN:Y,2658
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_142:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_248:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3_0[1]:A,1792
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3_0[1]:B,299
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3_0[1]:C,2686
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3_0[1]:D,1376
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3_0[1]:Y,299
CORERESETP_0/release_sdif2_core_clk_base:ALn,6787
CORERESETP_0/release_sdif2_core_clk_base:CLK,6268
CORERESETP_0/release_sdif2_core_clk_base:D,8655
CORERESETP_0/release_sdif2_core_clk_base:Q,6268
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_50:IPA,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_RNO_1:A,559
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_RNO_1:B,6176
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_RNO_1:C,1532
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_RNO_1:Y,559
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:CLK,669
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:D,2444
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:EN,1192
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:Q,669
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SCLInt_write_proc.pedetect_3:A,5032
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SCLInt_write_proc.pedetect_3:B,7376
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SCLInt_write_proc.pedetect_3:Y,5032
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[0]:A,4369
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[0]:B,3476
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[0]:C,3040
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[0]:Y,3040
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_0:A,4142
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_0:B,4085
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_0:C,3981
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_0:D,3865
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_0:Y,3865
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_219:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_219:IPB,
CCC_0/GL0_INST/U0_RGB1:An,
CCC_0/GL0_INST/U0_RGB1:YL,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/framesync_write_proc.framesync_6_enl[1]:A,7451
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/framesync_write_proc.framesync_6_enl[1]:B,7485
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/framesync_write_proc.framesync_6_enl[1]:C,3941
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/framesync_write_proc.framesync_6_enl[1]:D,4582
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/framesync_write_proc.framesync_6_enl[1]:Y,3941
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp:CLK,6360
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp:D,1064
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp:EN,8309
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp:Q,6360
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_246:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_246:IPB,
CORERESETP_0/sdif3_spll_lock_q2:ALn,6787
CORERESETP_0/sdif3_spll_lock_q2:CLK,7355
CORERESETP_0/sdif3_spll_lock_q2:D,8655
CORERESETP_0/sdif3_spll_lock_q2:Q,7355
CORERESETP_0/release_sdif2_core:ALn,18538
CORERESETP_0/release_sdif2_core:CLK,3531
CORERESETP_0/release_sdif2_core:Q,3531
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat_19[5]:A,2444
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat_19[5]:B,7521
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat_19[5]:C,5891
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat_19[5]:Y,2444
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:A,8040
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:IPA,8040
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_a2_1:A,2753
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_a2_1:B,2653
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_a2_1:C,1454
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_a2_1:D,2402
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_a2_1:Y,1454
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_0_1:A,2863
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_0_1:B,2751
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_0_1:C,2704
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_0_1:D,2663
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_sersta46_1_0_0_1:Y,2663
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_o3_0_0[0]:A,1569
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_o3_0_0[0]:B,1438
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_o3_0_0[0]:C,1376
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_o3_0_0[0]:Y,1376
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_34[1]:A,2006
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_34[1]:B,2023
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_34[1]:Y,2006
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:IPB,
CORERESETP_0/sm0_areset_n_rcosc:ALn,
CORERESETP_0/sm0_areset_n_rcosc:CLK,18538
CORERESETP_0/sm0_areset_n_rcosc:D,18656
CORERESETP_0/sm0_areset_n_rcosc:Q,18538
MSS_sys_i2c_sb_MSS_0/I2C_1_SDA_PAD/U_IOINFF:A,
MSS_sys_i2c_sb_MSS_0/I2C_1_SDA_PAD/U_IOINFF:Y,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en_write_proc.starto_en11_0_a2:A,6338
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en_write_proc.starto_en11_0_a2:B,6224
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en_write_proc.starto_en11_0_a2:C,6312
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en_write_proc.starto_en11_0_a2:Y,6224
CCC_0/CCC_INST/IP_INTERFACE_7:IPA,
CCC_0/CCC_INST/IP_INTERFACE_7:IPC,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_186:IPA,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_ss3:A,483
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_ss3:B,5108
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_ss3:C,2682
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_ss3:Y,483
CFG0_GND_INST:Y,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_242:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_242:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat_19[4]:A,2444
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat_19[4]:B,7521
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat_19[4]:C,5798
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat_19[4]:Y,2444
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa_0_a2:A,3813
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa_0_a2:B,7260
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa_0_a2:C,2327
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa_0_a2:D,2502
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa_0_a2:Y,2327
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.ack_10_u_RNO_1:A,1465
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.ack_10_u_RNO_1:B,1484
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.ack_10_u_RNO_1:Y,1465
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_o3[3]:A,3047
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_o3[3]:B,2898
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_o3[3]:C,338
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_o3[3]:Y,338
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_framesync29:A,2454
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_framesync29:B,2520
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_framesync29:Y,2454
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_42:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_42:IPB,
BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOOUTFF:A,
BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOOUTFF:Y,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_87:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_87:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/un1_adrcomp19_1:A,1613
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/un1_adrcomp19_1:B,6243
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/un1_adrcomp19_1:Y,1613
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_d[3]:A,4191
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_d[3]:B,3172
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_d[3]:C,6416
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_d[3]:D,5117
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.fsmsta_9_d[3]:Y,3172
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_257:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_257:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[8]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[8]:CLK,6356
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[8]:D,8639
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[8]:Q,6356
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[8]:SLn,8024
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:A,1310
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:B,4784
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:C,4529
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:Y,1310
CCC_0/CCC_INST/IP_INTERFACE_9:IPA,
CCC_0/CCC_INST/IP_INTERFACE_9:IPB,
CCC_0/CCC_INST/IP_INTERFACE_9:IPC,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sercon_1_3:A,3978
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sercon_1_3:B,2660
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sercon_1_3:C,5064
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sercon_1_3:D,3843
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sercon_1_3:Y,2660
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_231:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_231:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:CLK,4942
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:D,7381
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:EN,6224
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:Q,4942
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/indelay[3]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/indelay[3]:CLK,5133
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/indelay[3]:D,6192
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/indelay[3]:Q,5133
POWER_ON_RESET_N_obuf/U0/U_IOENFF:A,
POWER_ON_RESET_N_obuf/U0/U_IOENFF:Y,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[4]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[4]:CLK,3973
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[4]:D,3933
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[4]:Q,3973
FAB_RESET_N_ibuf/U0/U_IOINFF:A,
FAB_RESET_N_ibuf/U0/U_IOINFF:Y,
CORERESETP_0/MSS_HPMS_READY_int:ALn,8513
CORERESETP_0/MSS_HPMS_READY_int:CLK,
CORERESETP_0/MSS_HPMS_READY_int:D,7477
CORERESETP_0/MSS_HPMS_READY_int:Q,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/un1_ens1_pre_1_sqmuxa_i_a2:A,3824
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/un1_ens1_pre_1_sqmuxa_i_a2:B,4901
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/un1_ens1_pre_1_sqmuxa_i_a2:C,3629
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/un1_ens1_pre_1_sqmuxa_i_a2:Y,3629
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_106:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[6]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[6]:CLK,4748
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[6]:D,8639
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[6]:Q,4748
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[6]:SLn,8024
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3[3]:A,6235
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3[3]:B,4817
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3[3]:C,6128
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3[3]:D,5980
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3[3]:Y,4817
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.framesync29_RNIJ8RO5:A,1552
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.framesync29_RNIJ8RO5:B,1538
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.framesync29_RNIJ8RO5:C,2736
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.framesync29_RNIJ8RO5:Y,1538
CCC_0/CCC_INST/IP_INTERFACE_12:IPA,
CCC_0/CCC_INST/IP_INTERFACE_12:IPC,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:A,3143
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:IPA,3143
FAB_RESET_N_ibuf/U0/U_IOPAD:PAD,
FAB_RESET_N_ibuf/U0/U_IOPAD:Y,
CORERESETP_0/sdif0_areset_n_rcosc:ALn,
CORERESETP_0/sdif0_areset_n_rcosc:CLK,18538
CORERESETP_0/sdif0_areset_n_rcosc:D,18656
CORERESETP_0/sdif0_areset_n_rcosc:Q,18538
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[1]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[1]:CLK,4118
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[1]:D,4078
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[1]:Q,4118
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_31:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_31:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:CLK,1583
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:D,6300
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:EN,6031
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:Q,1583
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta[0]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta[0]:CLK,-1723
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta[0]:D,-604
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta[0]:EN,3629
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta[0]:Q,-1723
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/indelay[0]:ALn,6768
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/indelay[0]:CLK,6192
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/indelay[0]:D,6294
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/indelay[0]:Q,6192
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_273:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_273:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:IPB,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPA,
MSS_sys_i2c_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPB,
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m15:A,6339
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m15:B,5145
COREI2C_0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m15:C,6247
