pin,slack
GPIO_INT_ABFN_sb_0/CoreAPB3_0/iPSELS[0]:A,3339
GPIO_INT_ABFN_sb_0/CoreAPB3_0/iPSELS[0]:B,3178
GPIO_INT_ABFN_sb_0/CoreAPB3_0/iPSELS[0]:C,2595
GPIO_INT_ABFN_sb_0/CoreAPB3_0/iPSELS[0]:D,3164
GPIO_INT_ABFN_sb_0/CoreAPB3_0/iPSELS[0]:Y,2595
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:A,6917
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:B,3131
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:C,3277
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:CC,3070
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:P,3292
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:S,3070
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_3_0:UB,3131
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_59:IPB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[4]:ALn,6789
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[4]:CLK,6579
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[4]:D,6972
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[4]:EN,2644
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[4]:Q,6579
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[1]:A,5040
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[1]:B,7502
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[1]:C,7406
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[1]:Y,5040
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS_0[1]:ALn,6790
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS_0[1]:CLK,8656
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS_0[1]:D,
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS_0[1]:Q,8656
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/overflow_reg8:A,3857
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/overflow_reg8:B,6121
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/overflow_reg8:Y,3857
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_223:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_223:IPB,
GPIO_INT_ABFN_sb_0/CCC_0/GL0_INST/U0_RGB1_RGB3:An,
GPIO_INT_ABFN_sb_0/CCC_0/GL0_INST/U0_RGB1_RGB3:YR,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_111:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_111:IPB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[0]:ALn,6789
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[0]:CLK,8779
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[0]:D,6939
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[0]:EN,3580
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/tx_hold_reg[0]:Q,8779
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:ALn,6789
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:CLK,5344
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:D,7566
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:EN,7365
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error:Q,5344
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:A,4818
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:B,4417
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:C,3625
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:CC,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:D,3681
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:P,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:UB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/NxtPrdata_5_1_0_wmux[1]:Y,3625
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].APB_8.INTR_reg_46[1]:A,7486
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].APB_8.INTR_reg_46[1]:B,7362
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].APB_8.INTR_reg_46[1]:C,2447
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].APB_8.INTR_reg_46[1]:D,5850
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].APB_8.INTR_reg_46[1]:Y,2447
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_RNO[0]:A,7592
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_RNO[0]:Y,7592
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPC,
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/PRDATA_o_0_iv_0[1]:A,6460
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/PRDATA_o_0_iv_0[1]:B,6347
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/PRDATA_o_0_iv_0[1]:C,2560
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/PRDATA_o_0_iv_0[1]:D,2511
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/PRDATA_o_0_iv_0[1]:Y,2511
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_0:IPA,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/make_xmit_clock.xmit_cntr_3_1.SUM[2]:A,7574
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/make_xmit_clock.xmit_cntr_3_1.SUM[2]:B,7509
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/make_xmit_clock.xmit_cntr_3_1.SUM[2]:C,6225
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_CLOCK_GEN/make_xmit_clock.xmit_cntr_3_1.SUM[2]:Y,6225
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[7]:ALn,6789
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[7]:CLK,6376
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[7]:D,6575
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[7]:EN,2644
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg1[7]:Q,6376
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[3]:A,7504
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[3]:B,7593
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/rx_byte_in[3]:Y,7504
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/RDATA_8.un35_PRDATA_o_0_a2:A,3497
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/RDATA_8.un35_PRDATA_o_0_a2:B,3636
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/RDATA_8.un35_PRDATA_o_0_a2:C,2511
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/RDATA_8.un35_PRDATA_o_0_a2:D,2585
GPIO_INT_ABFN_sb_0/CoreGPIO_0_0/RDATA_8.un35_PRDATA_o_0_a2:Y,2511
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_37:IPA,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:A,7370
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:B,7233
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:C,5151
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:D,3960
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/parity_err_1_sqmuxa_i:Y,3960
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/p_CtrlReg2Seq.controlReg25:A,5501
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/p_CtrlReg2Seq.controlReg25:B,5521
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/p_CtrlReg2Seq.controlReg25:C,2639
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/p_CtrlReg2Seq.controlReg25:D,4484
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/p_CtrlReg2Seq.controlReg25:Y,2639
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty_0:A,3043
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty_0:B,3100
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/empty_0:Y,3043
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:ALn,6790
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:CLK,8651
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:D,7404
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:EN,8536
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:Q,8651
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[6]:ALn,6790
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[6]:CLK,6389
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[6]:D,8656
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[6]:EN,7354
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/rx_dout_reg_Z[6]:Q,6389
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_RNIB8E0C[0]:A,5284
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_RNIB8E0C[0]:B,6217
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_RNIB8E0C[0]:Y,5284
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[4]:B,7378
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[4]:CC,6604
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[4]:P,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[4]:S,6604
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[4]:UB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_164:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_164:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPB,
CFG0_GND_INST:Y,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_285:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_285:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_148:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_148:IPB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[8]:ALn,6789
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[8]:CLK,5349
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[8]:D,5073
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[8]:EN,6144
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_shift[8]:Q,5349
GPIO_INT_ABFN_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:IPA,
GPIO_INT_ABFN_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_242:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_242:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_267:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_267:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_261:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_261:IPB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_0:CLK,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_0:IPCLKn,
GPIO_INT_ABFN_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1[1]:A,2430
GPIO_INT_ABFN_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1[1]:B,2568
GPIO_INT_ABFN_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1[1]:C,2511
GPIO_INT_ABFN_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_1[1]:Y,2430
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_122:IPA,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/FF_31:IPENn,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_1_0:A,6713
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_1_0:B,6089
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_1_0:C,6333
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_1_0:CC,6923
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_1_0:P,6294
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_1_0:S,6923
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/un1_counter_cry_1_0:UB,6089
GPIO_INT_ABFN_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPA,
GPIO_INT_ABFN_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[2]:B,7396
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[2]:CC,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[2]:P,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[2]:S,7396
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/wr_pointer_cry[2]:UB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_4:IPC,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_143:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPB,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPC,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:IPB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[0]:A,5040
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[0]:B,7494
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count_RNO[0]:Y,5040
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/ram128_8_pa4/RAM_128x8/CFG_31:IPC,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:ALn,6787
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:CLK,8648
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:D,7398
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:EN,8532
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[4]:Q,8648
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_RNO:A,7566
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_RNO:Y,7566
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_parity_calc_RNIE728B:A,5267
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_parity_calc_RNIE728B:B,6399
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_parity_calc_RNIE728B:Y,5267
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[2]:A,5223
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[2]:B,5284
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[2]:C,7414
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[2]:Y,5223
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[5]:ALn,6787
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[5]:CLK,7405
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[5]:D,4388
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state[5]:Q,7405
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[7]:ALn,6790
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[7]:CLK,8656
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[7]:D,6806
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[7]:EN,8536
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk3.rx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[7]:Q,8656
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg2[1]:ALn,6787
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg2[1]:CLK,4241
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg2[1]:D,6969
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg2[1]:EN,2639
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/controlReg2[1]:Q,4241
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_187:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_258:IPA,
GPIO_INT_ABFN_sb_0/GPIO_INT_ABFN_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_258:IPB,
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[7]:ALn,6789
GPIO_INT_ABFN_sb_0/CoreUARTapb_0_0/uUART/genblk2.tx_fifo/CoreUART_top_COREUART_0_fifo_128x8_pa4/data_out[7]:CLK,8650
